level1id,level2id,level3id,level4id,level5id,surveyr,bycond,descrip_e,demcode,question,title_e,title_f,answer1,answer2,answer3,answer4,answer5,answer6,answer7,most_positive_or_least_negative,neutral_or_middle_category,most_negative_or_least_positive,agree,score5,score100,anscount,dept_e,indicatorid,indicatoreng,subindicatorid,subindicatoreng
6,0,0,0,0,2018,Q117 = 2,Woman,1088,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,370.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118 = 1,Persons with a disability (total),1090,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,125.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2020,D118 = 1,Persons with a disability (total),1090,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,87.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2019,D118 = 1,Persons with a disability (total),1090,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,91.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2018,D118 = 1,Persons with a disability (total),1090,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,79.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118A = 2,"Persons with a disability, seeing disability not selected",1092,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,115.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118B = 2,"Persons with a disability, hearing disability not selected",1094,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,115.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118D = 2,"Persons with a disability, mobility disability not selected",1098,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,3,97,9999,9999,9999,9999,9999,9999,9999,9999,3,99,,110.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected",1100,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,115.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118F = 1,"Persons with a disability, mental health disability",1101,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,2,98,9999,9999,9999,9999,9999,9999,9999,9999,2,99,,55.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118F = 2,"Persons with a disability, mental health disability not selected",1102,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,70.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118G = 2,"Persons with a disability, sensory or environmental disability not selected",1104,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,100.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118H = 1,"Persons with a disability, chronic health condition or pain",1105,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,2,98,9999,9999,9999,9999,9999,9999,9999,9999,2,99,,40.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118H = 2,"Persons with a disability, chronic health condition or pain not selected",1106,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,85.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118I = 1,"Persons with a disability, cognitive disability",1107,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,3,97,9999,9999,9999,9999,9999,9999,9999,9999,3,99,,35.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118I = 2,"Persons with a disability, cognitive disability not selected",1108,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,90.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2020,D118I = 2,"Persons with a disability, cognitive disability not selected",1108,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,11,89,9999,9999,9999,9999,9999,9999,9999,9999,11,99,,74.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118J = 2,"Persons with a disability, intellectual disability not selected",1110,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,120.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118K = 2,"Persons with a disability, other disability not selected",1112,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,3,97,9999,9999,9999,9999,9999,9999,9999,9999,3,99,,125.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118 = 2,Not a person with a disability,1113,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,360.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2020,D118 = 2,Not a person with a disability,1113,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,355.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2019,D118 = 2,Not a person with a disability,1113,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,3,97,9999,9999,9999,9999,9999,9999,9999,9999,3,99,,510.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2018,D118 = 2,Not a person with a disability,1113,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,3,97,9999,9999,9999,9999,9999,9999,9999,9999,3,99,,455.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D119 = 2,Non-Indigenous,1118,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,485.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D120_2 = 1,"Racialized, non-Indigenous population",1119,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,6,94,9999,9999,9999,9999,9999,9999,9999,9999,6,99,,150.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D120_2 = 2,"Non-racialized, non-Indigenous population",1120,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,285.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D120_1 = 2,East/Southeast Asian,1122,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,7,93,9999,9999,9999,9999,9999,9999,9999,9999,7,99,,45.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D121 = 10,Southern Asia,1137,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,0,100,9999,9999,9999,9999,9999,9999,9999,9999,0,99,,30.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D121 = 15,Northern Europe,1142,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,3,97,9999,9999,9999,9999,9999,9999,9999,9999,3,99,,65.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D121 = 17,Western Europe,1144,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,45.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D121 = 22,"Two or more Ethnic Origins, Europe only",1149,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,45.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D122 = 1,Identifies as 2SLGBTQIA+,1151,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,2,98,9999,9999,9999,9999,9999,9999,9999,9999,2,99,,50.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D122 = 2,Does not identify as 2SLGBTQIA+,1162,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,435.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D120_1 = 8,White,1979,Q60f,Question 60f. What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.,Question 60f. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,285.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,Q117 = 1,Man,1087,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,7,93,9999,9999,9999,9999,9999,9999,9999,9999,7,99,,145.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2020,Q117 = 1,Man,1087,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,6,94,9999,9999,9999,9999,9999,9999,9999,9999,6,99,,115.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2019,Q117 = 1,Man,1087,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,176.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2018,Q117 = 1,Man,1087,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,148.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,Q117 = 2,Woman,1088,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,330.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2020,Q117 = 2,Woman,1088,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,10,90,9999,9999,9999,9999,9999,9999,9999,9999,10,99,,318.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2019,Q117 = 2,Woman,1088,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,11,89,9999,9999,9999,9999,9999,9999,9999,9999,11,99,,415.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2018,Q117 = 2,Woman,1088,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,10,90,9999,9999,9999,9999,9999,9999,9999,9999,10,99,,371.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118 = 1,Persons with a disability (total),1090,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,125.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2020,D118 = 1,Persons with a disability (total),1090,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,10,90,9999,9999,9999,9999,9999,9999,9999,9999,10,99,,87.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2019,D118 = 1,Persons with a disability (total),1090,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,11,89,9999,9999,9999,9999,9999,9999,9999,9999,11,99,,91.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2018,D118 = 1,Persons with a disability (total),1090,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,10,90,9999,9999,9999,9999,9999,9999,9999,9999,10,99,,79.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118A = 2,"Persons with a disability, seeing disability not selected",1092,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,6,94,9999,9999,9999,9999,9999,9999,9999,9999,6,99,,115.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118B = 2,"Persons with a disability, hearing disability not selected",1094,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,115.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118D = 2,"Persons with a disability, mobility disability not selected",1098,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,6,94,9999,9999,9999,9999,9999,9999,9999,9999,6,99,,110.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected",1100,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,115.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118F = 1,"Persons with a disability, mental health disability",1101,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,55.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118F = 2,"Persons with a disability, mental health disability not selected",1102,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,7,93,9999,9999,9999,9999,9999,9999,9999,9999,7,99,,70.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118G = 2,"Persons with a disability, sensory or environmental disability not selected",1104,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,100.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118H = 1,"Persons with a disability, chronic health condition or pain",1105,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,4,96,9999,9999,9999,9999,9999,9999,9999,9999,4,99,,40.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118H = 2,"Persons with a disability, chronic health condition or pain not selected",1106,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,6,94,9999,9999,9999,9999,9999,9999,9999,9999,6,99,,85.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118I = 1,"Persons with a disability, cognitive disability",1107,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,35.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118I = 2,"Persons with a disability, cognitive disability not selected",1108,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,90.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118J = 2,"Persons with a disability, intellectual disability not selected",1110,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,6,94,9999,9999,9999,9999,9999,9999,9999,9999,6,99,,120.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118K = 2,"Persons with a disability, other disability not selected",1112,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,5,95,9999,9999,9999,9999,9999,9999,9999,9999,5,99,,125.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2020,D118K = 2,"Persons with a disability, other disability not selected",1112,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,12,88,9999,9999,9999,9999,9999,9999,9999,9999,12,99,,76.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2022,D118 = 2,Not a person with a disability,1113,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,360.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2020,D118 = 2,Not a person with a disability,1113,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,355.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2019,D118 = 2,Not a person with a disability,1113,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,10,90,9999,9999,9999,9999,9999,9999,9999,9999,10,99,,510.0,Health Canada,4,Workplace,16,Harassment
6,0,0,0,0,2018,D118 = 2,Not a person with a disability,1113,Q60g,Question 60g. What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.,Question 60g. Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.,9,91,9999,9999,9999,9999,9999,9999,9999,9999,9,99,,456.0,Health Canada,4,Workplace,16,Harassment
